datetime,author_title,review_text,review_rating,File Name,Bank Name
03/23/2019 09:01:16,Theresa Oberg,"Always greeted with a smile, have the answers for any questions I might have, respectful,  polite, and courteous.  Add in that all important sense of humor, brightening the rest of my day.

Availability of Management, and all Staff members, no matter what position, is stellar.  With any situation I might find myself, I walk away with a positive attitude, along with a 99.999% rate of resolution.

Thank you Chelsea Groton for all you've done through your assistance, past, present and future.",5,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
03/21/2020 15:02:28,Kevin Heckman,"The website states that as of Thursday March 19, branches are closed but you can schedule an appointment for important business.

As of opening of business on Saturday, March 20 this is no longer true. Existing appointments have been canceled.",4,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
10/05/2023 19:41:48,Jean Bowlen,"The people, the service, and customer service makes this the best.",5,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
01/30/2021 12:50:40,JesuSaveSoulsalvavation Godislove4u,This is a terrific bank and very convenient and friendly. Jesus loves you !,5,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
08/09/2023 17:12:23,Dave Church,Parking is tough due to the construction,4,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
06/17/2023 15:11:29,Roberto Vazquez,Worst Bank I ever been to,1,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
05/07/2022 03:10:56,GUranus,,1,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
02/25/2022 16:05:57,Corey Wander,,1,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
11/09/2020 01:49:32,Sophia Marrcotte,,2,Chelsea Groton Bank_ChIJLQOCs7UO5okRMVjqMPGDV5M.csv,Dime Bank
12/08/2023 16:56:16,Anthony Yorio,"Kelly and her team are top-notch!  Always friendly, helpful and available!  If a relationship with your bank matters to you, Fairfield County Bank on Mill Plain is a great choice.",5,Fairfield County Bank_ChIJ1csODCFV3YkROdO8_vxP_E4.csv,Chelsea Gronto Bank
03/18/2024 18:59:24,Steven Vazquez,Started Banking with Fairfield County Bank on Mill Plain Road in Danbury a couple of months back and could not be happier with their service. Highly recommend.,5,Fairfield County Bank_ChIJ1csODCFV3YkROdO8_vxP_E4.csv,Chelsea Gronto Bank
01/22/2016 16:25:53,Bridget Morrissey,Dime Bank is a true community asset!  My husband used to teach the Safe Boating Course at the Striped Bass Tournament hosted by Dime Bank.  Great people!,5,Dime Bank Stonington_ChIJp5obaC3i5YkRIm_NF2bhO3A.csv,Ion Bank
04/02/2020 08:31:41,John Tsimbidaros,Beautiful building!,5,Dime Bank Stonington_ChIJp5obaC3i5YkRIm_NF2bhO3A.csv,Ion Bank
07/29/2022 20:33:58,Gianni C,Rude and unhelpful even for locals,1,Dime Bank Stonington_ChIJp5obaC3i5YkRIm_NF2bhO3A.csv,Ion Bank
11/22/2015 21:11:21,David Boyle,"Great bank, great building",5,Dime Bank Stonington_ChIJp5obaC3i5YkRIm_NF2bhO3A.csv,Ion Bank
01/22/2022 18:41:37,Melinda Szaniszlo,I went to this branch because the Rubber Ave branch in Naugatuck I usually go to and love was closed because of Covid and it is also walking distance from my workplace. When I entered two employees were talking and let me wait without even looking at me. Then one of the ladies came to me and told me she will be with me soon. I was waiting a couple of more minutes than I got seated. I had two questions on that day. The teller treated me like I was completely stupid. She was passive aggressive with all her responses and did not take the time to actually listen to what I was asking. By the time we finished our conversation I was swallowing my tears and left the bank without my issue  resolved. I will never go to that branch again. I hope the Rubber Ave branch will open up and I can go there where I was always treated well.,1,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
05/19/2018 15:27:36,Sara Gervais,Worst experience I ever had with a bank!!! Would rate zero stars if I could. I had so many problems dealing with the staff that I don’t even know where to start. I requested to have a new card because my current card was under the wrong name since my name changed they said it would take a week or two to come in. I NEVER received a card!! I had to keep using my card with the wrong info on it and I asked numerous times why it was taking so long and they said “must be lost in the mail” like are you serious?? And every time I needed to do a transaction at the bank they gave me attitude that the names didn’t match when it wasn’t even my fault that I didn’t have the correct name on there. Also there was a blonde girl who worked there I have no idea what her problem is but every time she saw me she gave me dirty looks and nothing but attitude. Also a number of times I had to give them “proof” that I was who I say I am because the cards didn’t match (ps. I went there weekly pretty sure they knew who I was)... since they declined to give me a new one and every single transaction they gave me problems because of that. After 8 months of waiting for a new card and countless times requesting one that never came and the staff being hard to deal with I finally closed my account and when I was closing it they mentioned “oh you could have gotten at temporary card”. ....are you serious???? Months of trouble and being stressed out from this and now you mention a temporary card??? Not once of the whole 8 months did they mentioned that to me. I’m so happy I no longer have an account there because it was stressful and difficult to do anything there and their staff has little to none customer service skills and I don’t think they even know how to do their job obviously. Ion bank is the worst do not go there!!!!!!!!!!!,1,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
08/05/2021 22:56:25,Kim Perreault,Always a good experience. Great employees.  👍,5,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
11/16/2016 13:16:50,Bernard Kokinchak,Great place keep your money a very fair bank.,5,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
04/17/2020 16:05:00,badinstinctsM,Drive up teller/atm line takes forever!,1,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
06/08/2023 19:27:53,Edmund Edgehill,,5,Ion Bank_ChIJ5STdDXzv54kRxD0TEjvoyRM.csv,Newtown Savings Bank
08/09/2023 14:32:07,M,"Unprofessional group of employees including manager and supervisor. I went to cash two business checks and they gave me the hardest time! Not only going through obstacles to cash MY BUSINESS CHECKS but the employees are all clueless, young and must be under paid that they counted my money over 5 times!! They dont use money machines to count. Just very weird environment. What a waste of time. Never have i been through a situation as the past few times here. Stay away.",1,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
09/18/2023 14:47:48,Megan Gavin,Kristen Sh was awesome she was always responsive and helped me make the right decisions for my family. Ty Kristen!,5,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
12/11/2020 21:24:27,Jane Levin,"Went to open a new account. One customer representative was rude. Another tried to be helpful , but kept me waiting in the parking lot for 45 minutes without telling me what was going on when they told me  it would be about 15 minutes. I finally had to call them to only find out they want me to come back tomorrow because of my change of address. Why did they not tell me this ? They made me late fir my next appointment. No one apologized. Definitely would not open an account at this bank ever. Very unprofessional in the Avon office",1,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
12/30/2020 18:48:25,Henry Mirolyuz,Unprofessional and uncommodating customer service. Will be closing all accounts with the bank.,1,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
10/05/2018 12:04:10,Sean King,Great service and wonderful employees!,5,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
10/26/2019 12:26:34,Tamara G,,5,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
10/10/2015 14:54:11,Joseph Carey,,5,Northwest Community Bank_ChIJHWIt2j-p54kRTC4V-pzpFUI.csv,Union Savings Bank
08/15/2023 17:30:39,barbara rossi,"I have all praise for Althea Francis, Bank Manager at the Darien Branch. In this day and age, you don't expect a bank to cater to your personal financial needs. Althea has taken the time and energy to help me with my banking requirements. She is a true professional. I can not thank her enough for everything she has done to help me. She takes a personal interest in your current circumstances, and will go above and beyond to bring about a resolution.
Thank you Althea.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/14/2023 20:08:21,Mary Campagna,"Althea G. Francis  is one best Managers i have come across . No matter what my needs are , she is willing to take the extra step to help me . Her staff is always there to help me too . I have been long customer at the bank and always feel very welcome there with their warmth in the darien branch . Mary Campagna .",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/08/2023 21:03:41,Nancy Sachs,"Branch Manager Althea Francis is exceptional. She is knowledgeable, professional, and always helpful. She has provided invaluable assistance to family members on multiple occasions. In every instance, she has been responsive and has successfully and timely resolved the issue at hand. In this era when many people don't have an understanding of what it means to provide customer service, Ms. Francis delivers beyond all expectation.

Given her superior level of competence, it is surprising that Ms. Francis is simply the manager of one branch office, rather than overseeing all of Fairfield County Bank's branch offices. She certainly could handle such responsibilities.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
06/30/2023 17:12:03,Ashley Baptiste,I needed to open an additional account and I had the pleasure of working with Daphne. She was so helpful and made sure all of my needs were met. The staff at this location is always making each visit memorable,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/05/2023 13:45:11,Roxanne Mahoney,"Our family loves this bank, especially our friends at Cranbury Branch. I was doing a transaction with David, and instead of asking me to tell him my info out loud, he handed me a piece of paper and asked me to write it down….fantastic customer service!!!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/09/2022 06:05:12,Carol Kilcoyne,"I recently had to do a transaction at this branch and had a great experience! Althea Francis went out of her way to help me. She made sure I received all the necessary information & documents I needed, and she was available when I had questions. Overall, the customer service I received was outstanding!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/04/2022 21:56:36,Lonesia Scott,What a wonderful experience at the Norwalk branch!!! Althea Francis is absolutely AMAZING!!! She helped me and my mom with patience and grace! Althea answered every question we had. And she went above and beyond to help my mom with her account. Great service is very hard to come by these days. The branch is beautiful inside as well! We really appreciate the service we received. Thank you so much!!! Many blessings to everyone there!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/07/2021 14:11:10,Delores Tirpak,"The Customer Service is Outstanding,  the employees really know what they are doing.  I would like to thank Althea Frances especially in going out of her way in assisting me  and the company I work for.  She is very Knowledgeable, understanding  and has patience of a Saint. She is a really big help to us, and still is. I hope Althea Francis is recognized in all she does, and also  all the employees at Wall St.  There is a great team there.
It is a pleasure  belonging to  Fairfield County  Bank The Wall Street Office in Norwalk   CT     Delores",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/09/2022 21:09:34,Debbie Barbarula,The staff are very friendly and helpful and eager to help in any way they can at the Wall Street branch.   It’s nice to go into a bank branch and be known and not have to prove your identity each time you want to perform a transaction unlike the bigger banks. Transactions are easily performed and it doesn’t take an hour or more like at a big bank.  I really like old fashioned home town banking. If this is what you’re looking for you won’t be disappointed. My husband and I use this branch for business and personal banking.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/17/2022 21:54:03,Sheila Behan,I called my Banker Althea Francis at Fairfield County Bank. My daughter who travels internationally was having an issue with her atm. I reached out to Althea to ask for help. Althea was professional and provided outstanding customer service. To be able to get immediate assistance by a true professional keeps me at my local bank. I give Althea 5 plus stars in her knowledge and customer service. Hard to find.  Sheila B,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/27/2021 04:58:29,Angelique Robinson,I have been a customer of Fairfield County Bank for over 20 years. I love this bank because they treat you like Family. I often visit the Wall Street branch and I have to say Althea Francis has such a kind sweet disposition. She and the other staff are so helpful to me. The service that Althea and her team provide is the reason why I won't bank anywhere else.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/25/2022 21:38:37,orlin zelaya,"Neida, Althea and the team at Wall st are great! Althea opened My account and was so nice. They are always ready to assist with your needs.  Neida took the time to assist me with online banking and Mobile banking.  Always warm and welcoming. Thank You kindly.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
10/28/2022 16:53:53,Laura Reid,The team at Fairfield County Bank are truly the best.  They are efficient and professional.  I visit the team at the Wall Street branch weekly and look forward to every visit.  Whether I come in with one transaction or  many they process them in a quick and friendly manner.   Truly lucky to have this special business relationship.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/16/2021 14:04:24,Nick Fletcher,"A very proactive and thoughtful team of financial professionals. We've worked with FCB in both a personal and business capacity and would highly recommend based on overall experience and customer relationship.
Althea has been a fantastic resource for us and has always been incredibly reliable.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
01/05/2021 16:43:43,Gaby Garcia,"amazing amazing amazing. Everyone at this branch is always ready to help with great energy. They are doing a great job with safety during COVID. Althea Francis, the branch manager, has gone above and beyond and truly made my family and I very comfortable. Cannot recommend this branch enough.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/25/2022 01:13:03,Jose,Staff was very warm and welcoming. I stopped in to inquire about services and a checking account.  I will be returning to set up  an account here as I am unhappy at my current bank.  At this time it is hard to find a bank that is so welcoming and answers questions without feeling like your are interrupting them.  The ladies were all pleasant.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/13/2021 11:52:27,wiks moffat,"I worked with Althea Francis on my PPP loan for my small business. What a great experience! She called me, unsolicited, to give me a friendly reminder that I needed to get the document completed for PPP forgiveness. To me that is great service; otherwise I may have missed the deadline. Not only that, she stayed with me on 2 calls to make sure I made it to the finish line. Althea was professional, patient & friendly. Truly an exceptional combination of traits. Thank you so much Althea. Customer for life!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/20/2022 02:43:22,K B,I can not thank Neida enough! She set me up with online banking and Zelle. She was so patient with assisting me and guided me through the process.  It is hard to find customer service this personable and an individual so amiable. This team always greats you with a smile and service is beyond 5 stars.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
07/01/2021 19:52:57,Anthony Bossone,"The branch manager, Althea Francis, provided outstanding customer service to my 80 year old father.  My dad needed to change his bank account and she was there every step of the way from selecting which type of account to open to assisting with the transfer of automatic retirement deposits and insurance withdrawals.  She spent as much time as my dad needed in person to explain and answer questions on the paperwork for his completion and signature.  My dad and I couldn't have been more pleased with her service, knowledge, warm demeanor, patience and professionalism.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/28/2022 20:33:59,Brian Thoele,"All of the personnel at the Wall Street branch are always professional, helpful, attentive, friendly, etc. I have had not one problem or issue. I would like to thank Althea, Daphne, Debbie, Alicia, and Neida for their commitment to their job, and always going above and beyond for me.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/19/2020 12:42:44,Lynne Kaesmann,We have been doing our banking both personal and commercial with Fairfield County Bank from the very beginning of their existence.  Althea goes over and above to assist us with any concerns or questions we my have.  Also with these uncertain times we are facing the turnaround time for the PPP loan was amazing. I would highly recommend this bank.  They always make you feel comfortable to approach them with any questions we might have.  Definitely a good experience!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
12/01/2020 20:45:06,Eric Strom,"You don't usually think of your banking experiences as enjoyable, but rather something that you just have to do. However, Althea and the team around her at Fairfield County Bank take the time to help in such a way that you feel good when you're done. Always accessible in person, by phone or email, we receive all of the services of a large institution with the support of a local bank. I couldn't recommend anyone or anyplace more.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/25/2020 15:37:02,John Palazzo,"In 40 years of business, I have never found a bank manager that cared about her customers the way that Althea does. For over 20 years she has been my ""personal"" banker, monitoring my account, helping with loan applications & advise, always available with explanations or assistance, no matter what time or what day. Fairfield County Bank is lucky (and proud) to have her!!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/16/2021 23:47:01,Mary Stainrod,"I have been a customer of FCB for over 30 years and the Wall Street office provides exemplary service. The employees are always warm and welcoming and the branch manager, Althea Francis, is very knowledgeable, patient and always has a friendly smile.

Thank you FCB, the Wall Street office for “great” customer service.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
04/29/2022 14:40:48,Orozcohannia@hotmail.com Orozco,"The service is more than excellent, especially Neida.  It is nice to have a bilingual person available to assist.  She has been very helpful from the beginning with establishing our
personal and business account.  In addition I am pleased with the vehicle insurance provided by FCB.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/01/2022 19:46:26,Brenda Penn-Williams,"This a great Branch to do your banking. They are always accommodating and very helpful. I love banking there. Kudos 👏 to the Wall Street employees.
I wish them all the BEST!!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/15/2022 13:51:26,Jessica Smith,"Alicia Ochoa at the Wall Street office is fantastic,  excellent customer service. We had documents that needed prompt attention and due in a short period of time and she completed it without hesitation.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/25/2022 21:48:24,Juan Sanchez,"Althea,is very pleasant to work with.Any questions via email or telephone she will answer quickly.
Althea, talks to you with so much respect and will go out her way to make sure she satisfieds the customer..",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
04/19/2022 15:00:14,Ashley Baptiste,I had to do a wire transfer and Alicia was so helpful in going over all the fine details to make sure it was completed swiftly and correctly. She is a great asset to Fairfield County Bank. Thank you!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/01/2022 01:51:37,Rocco Bocchetta,Debbie and Daphne at the Wall Street location are very sweet gals and always are super nice when I go in the bank. They help me out in no time and are wonderful. I never leave there without a smile.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
12/07/2022 19:03:59,Melissa Nickle,"The Wall street branch is an absolute delight to do service with. I deal with Althea every few weeks and she is spectacular. Love, Love, Love!!!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
10/06/2021 16:23:09,Ted Randolph,Neida Valentin at FCB on Wall Street in Norwalk was a huge help for me. She took time on her lunch hour to take care of my problems and get my accounts set up properly. She was an absolute pleasure to deal with. I would recommend that people bring their banking business to her.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
11/16/2021 21:49:23,Fabricare Cleaners,Just opened a new business account with Althea who is simply awesome. She introduced me to the team there and all couldn’t be nicer. Looking forward to a long relationship with this bank.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/24/2022 17:47:11,Sandra Quarford,Because if people like Althea Francis is why banks succeed  because of  the way she handles any problems you may have. She is very helpful  especially  to the seniors and if she can't help you she will get somebody that can.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
05/04/2022 18:48:29,Ronald Lorenzoni,My experience with opening an account with Alicia Ochoa of Fairfield County Bank was both enjoyable and seamless. Our company would highly recommend Alicia and Fairfield County Bank to our colleagues and friends.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/28/2022 17:11:58,Gissela San Roman Cantoni,Alicia Ochoa was an excelente helper with online banking account.I am very happy and satisfied with Fairfield County services. I am very grateful to have personal like her!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
01/05/2021 16:47:48,Carlos Garcia,"this has been my bank for 32 years now and will never switch because I always have had the best experience here at this branch. Ive had other banks in addition to this one but no bank has treated me as well as they have here. very safe, friendly, and truly helpful for all my needs and questions.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/07/2022 17:39:36,Cesar Gonzalez,"This team is great! Excellent service at all times!   The best in town.  Thank you Daphne, Neida, Althea, Deborah and Alicia for your genuine customer service.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
06/06/2022 13:56:37,Franck Dalembert,This morning I was at wall street branch to change my debit card and served by Alicia E. Ochoa . I was very pleased. What a wonderful customer service representative. Thank you.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/21/2022 14:26:25,Maria Del Socorro Mozo Diaz,Enjoy visiting this branch.  It’s a local bank and service is very personal.  You are greeted by name and service is beyond 5 stars.  Neida is always willing to assist no matter the request.  Thank you all.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/10/2021 02:07:32,David Lindsay,"Fairfield County Bank is not only a wonderful bank to do business with, as I can attest to with personally over 50 years of banking with them, but they are also a great asset to the community at large.  Highly recommended!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/07/2020 21:38:42,Hal Halpin,"When you hear news stories about Community Banks coming to the rescue in ways ranging from PPP assistance, to outstanding customer support, to being an example of corporate responsibility, look no further than Fairfield County Bank. Manager, Althea Francis, personifies how critically important it is to have key people in critical positions, day-to-day, and especially in times of need. Keep the great work FCB!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/28/2020 11:34:41,Marty Arkin,"Working with Althea Francis when applying for a new account was absolutely delightful. She was extremely professional, knowledgeable,  and friendly, which made the process a  seamless experience.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/28/2022 16:13:06,Addie Stevens,"Excellent service. Althea and her team were fantastic, I will recommend this institution to anyone looking for great place to bank!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
12/29/2020 20:04:12,Thomas McNamara,This Fairfield County Bank branch is simply a friendly and helpful staff. I think those are two of the most important traits your bank can have! Highly recommend!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/26/2020 19:18:24,JEN SWIFT,This is an awesome bank.  Local and friendly and they always go out of their way to help.  Several locations and had drive thru's open during the pandemic and always helped me when I needed it.  Great bank to deal with that knows how to treat their customers!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/03/2022 14:11:35,L Johnson,Such a great team at the wall St location.  I am a long time customer and it is always a pleasure being serviced by Daphne Debbie Neida Althea and Alicia.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
05/10/2023 01:20:35,Robert Slapin,Great experience opening 2 new accounts. All papers was ready when we arrived and Gail answered all of our questions.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/06/2022 17:28:29,Jose Padilla,"I had a Nice experience with Alicia Ochoa, exellent costumer service. She helped me with online banking, I'm very satisfied",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
10/01/2020 12:52:00,Denise Lecky,Neida in the Wall Street Branch reminds me how thankful we are that we chose a local community bank for our business. The personal and prompt attention she gave our account is much appreciated especially as we navigate through the difficulty of the pandemic.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
04/22/2022 20:03:19,Clarissa Ward (Jan),Alicia Ochoa was very helpful in expediting the process of opening an account. Everyone in the office was helpful and friendly.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/01/2022 18:26:10,Alan freedman,"Excellent personal, excellent service.  Always a pleasure doing business at Wall St. Althea, Neida, Alicia, Daphne and Debbie are all excellent!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 16:29:07,Stephanie Anzalone,"This group has been extremely helpful and professional in my needs of banking
I have been with Fairfield county many years and will continue . Thank you for your upmost service ✌️",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/26/2020 19:24:18,Nancy Layman,The Employees at the wall street branch are very helpful and ready to assist with any transactions. It's a great local bank! I have been banking there for over 40 years and I would not change to another bank!!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/18/2020 14:50:09,Janet West,Love the look and feel of the new branch! Much more modern yet still feels like a community focused bank. Tellers are friendly and you are in and out quickly.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/14/2022 16:22:12,David,Such a pleasure to do business with this branch.  All of the tellers are wonderful and super helpful.  They take great care of us.  Wouldn't go anywhere else!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/24/2022 17:24:27,Donna Campbell,Althea Francis is very helpful. No matter your problem she is always there to help you. She is very patient.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/30/2021 17:54:05,Hayley Henehan,"Alicia is amazingly helpful!! Every time I need something they get it done so quickly and really go above and beyond for their customers.
Amazing customer service.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/10/2022 16:32:30,Victoria van de kamp,Alicia did a superb job getting me into the online banking system. Now we will run a lot more efficiently!!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/26/2022 02:25:38,Abigail Sanchez,My experience at Fairfield bank with Althea has been great.  Sweet person!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/13/2021 16:56:00,Diony Sanchez,Excellent customer service.  Althea Francis & Neida Valentin are very welcoming and ready to help.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/25/2022 20:39:01,Precision Performance,"Althea ,     Mark at Precision Autobody Thanks you for always being the best at assisting us with all of are banking needs. Your the best!!!!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
01/15/2021 21:25:45,JoAnn Dalessandro,The crew in the wall Street branch are unbelievable.  They are kind they are warm and when I screw up there right there for me.  We have a great time they are the best,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
06/01/2022 16:15:59,Dilcia Luque,"Alicia E. Ochoa provided excellent service. Very friendly, I opened a Business account I totally  satisfied 😌 😊 😄",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/15/2022 19:23:32,Nelly Restrepo,Alicia Ochoa Is very efficient and had a lot of patience with me and she has earned my trust !!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 16:46:37,Myriam Gaytan,"I open a safe deposit box, Alicia is wonderful customer service representative!!! And all the team  are the best !!! ☺️👍",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
01/08/2021 01:16:01,W Kolbert,I bank at Fairfield County Bank because of the extraordinary professionalism and customer care of people like Althea Francis.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
05/09/2022 18:20:52,Luis Cabrera,Excellent customer service with Alicia E Ochoa I just opened an account and I will recommend to my friends.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
